t_days,t_months,r,C,B,F_i,F_n,F_m,E,M,O
1461.12,48,0.6818181818,1.948193271,0.08690359511,0.09702890071,1.42657033e-06,0.0005122470583,0.08266337454,0.8660843318,0.2697495136
1461.12,48,0.7297979798,1.948193269,0.08690359059,0.09702890124,1.426570462e-06,0.0005122471772,0.08266337436,0.8660843255,0.2697500698
1461.12,48,0.7777777778,1.948193267,0.08690358574,0.09702890182,1.426570603e-06,0.0005122473047,0.08266337422,0.8660843199,0.2697506674
1461.12,48,0.8257575758,1.948193265,0.08690358059,0.09702890243,1.426570753e-06,0.0005122474406,0.08266337412,0.866084315,0.2697513061
1461.12,48,0.8737373737,1.948193263,0.08690357512,0.09702890308,1.426570912e-06,0.0005122475849,0.08266337404,0.8660843106,0.2697519855
1461.12,48,0.9217171717,1.948193261,0.08690356935,0.09702890377,1.42657108e-06,0.0005122477372,0.082663374,0.8660843066,0.2697527054
1461.12,48,0.9696969697,1.948193258,0.08690356329,0.09702890449,1.426571256e-06,0.0005122478977,0.08266337398,0.8660843031,0.2697534656
1461.12,48,1.017676768,1.948193256,0.08690355693,0.09702890525,1.426571441e-06,0.000512248066,0.08266337398,0.8660842999,0.269754266
1461.12,48,1.065656566,1.948193253,0.08690355029,0.09702890604,1.426571633e-06,0.0005122482422,0.08266337399,0.866084297,0.2697551063
1461.12,48,1.113636364,1.94819325,0.08690354337,0.09702890687,1.426571833e-06,0.0005122484261,0.08266337403,0.8660842943,0.2697559865
1461.12,48,1.161616162,1.948193248,0.08690353618,0.09702890774,1.426572041e-06,0.0005122486175,0.08266337408,0.8660842919,0.2697569065
1461.12,48,1.20959596,1.948193245,0.08690352872,0.09702890863,1.426572257e-06,0.0005122488165,0.08266337415,0.8660842896,0.2697578662
1461.12,48,1.257575758,1.948193242,0.086903521,0.09702890956,1.426572479e-06,0.0005122490228,0.08266337423,0.8660842875,0.2697588656
1461.12,48,1.305555556,1.948193239,0.08690351303,0.09702891052,1.426572709e-06,0.0005122492363,0.08266337433,0.8660842856,0.2697599045
1461.12,48,1.353535354,1.948193235,0.08690350481,0.09702891152,1.426572945e-06,0.000512249457,0.08266337443,0.8660842838,0.269760983
1461.12,48,1.401515152,1.948193232,0.08690349635,0.09702891254,1.426573189e-06,0.0005122496846,0.08266337455,0.8660842822,0.269762101
1461.12,48,1.449494949,1.948193229,0.08690348766,0.0970289136,1.426573438e-06,0.0005122499191,0.08266337468,0.8660842806,0.2697632584
1461.12,48,1.497474747,1.948193225,0.08690347874,0.09702891469,1.426573694e-06,0.0005122501604,0.08266337482,0.8660842792,0.2697644553
1461.12,48,1.545454545,1.948193222,0.0869034696,0.0970289158,1.426573955e-06,0.0005122504082,0.08266337497,0.8660842778,0.2697656915
1461.12,48,1.593434343,1.948193218,0.08690346025,0.09702891695,1.426574223e-06,0.0005122506626,0.08266337513,0.8660842765,0.2697669672
1461.12,48,1.641414141,1.948193214,0.0869034507,0.09702891812,1.426574495e-06,0.0005122509232,0.0826633753,0.8660842753,0.2697682822
1461.12,48,1.689393939,1.948193211,0.08690344095,0.09702891932,1.426574773e-06,0.00051225119,0.08266337548,0.8660842742,0.2697696365
1461.12,48,1.737373737,1.948193207,0.08690343101,0.09702892055,1.426575056e-06,0.0005122514628,0.08266337567,0.8660842731,0.2697710301
1461.12,48,1.785353535,1.948193203,0.0869034209,0.0970289218,1.426575344e-06,0.0005122517415,0.08266337587,0.8660842721,0.2697724631
1461.12,48,1.833333333,1.948193199,0.08690341062,0.09702892308,1.426575636e-06,0.0005122520259,0.08266337607,0.8660842711,0.2697739353
1461.12,48,1.881313131,1.948193195,0.08690340017,0.09702892438,1.426575932e-06,0.0005122523158,0.08266337629,0.8660842702,0.2697754468
1461.12,48,1.929292929,1.948193191,0.08690338958,0.09702892571,1.426576232e-06,0.0005122526112,0.08266337651,0.8660842693,0.2697769976
1461.12,48,1.977272727,1.948193186,0.08690337884,0.09702892706,1.426576536e-06,0.0005122529117,0.08266337674,0.8660842685,0.2697785876
1461.12,48,2.025252525,1.948193182,0.08690336797,0.09702892843,1.426576843e-06,0.0005122532172,0.08266337697,0.8660842677,0.2697802169
1461.12,48,2.073232323,1.948193178,0.08690335699,0.09702892983,1.426577153e-06,0.0005122535275,0.08266337722,0.866084267,0.2697818854
1461.12,48,2.121212121,1.948193173,0.08690334588,0.09702893124,1.426577466e-06,0.0005122538426,0.08266337747,0.8660842662,0.2697835932
1461.12,48,2.169191919,1.948193169,0.08690333468,0.09702893268,1.426577781e-06,0.000512254162,0.08266337772,0.8660842656,0.2697853401
1461.12,48,2.217171717,1.948193164,0.08690332339,0.09702893413,1.426578099e-06,0.0005122544857,0.08266337799,0.8660842649,0.2697871263
1461.12,48,2.265151515,1.94819316,0.08690331202,0.0970289356,1.426578418e-06,0.0005122548135,0.08266337826,0.8660842643,0.2697889517
1461.12,48,2.313131313,1.948193155,0.08690330057,0.09702893709,1.426578739e-06,0.0005122551451,0.08266337854,0.8660842637,0.2697908163
1461.12,48,2.361111111,1.94819315,0.08690328907,0.09702893859,1.426579062e-06,0.0005122554803,0.08266337883,0.8660842631,0.2697927201
1461.12,48,2.409090909,1.948193146,0.08690327752,0.09702894011,1.426579385e-06,0.000512255819,0.08266337912,0.8660842626,0.2697946631
1461.12,48,2.457070707,1.948193141,0.08690326594,0.09702894164,1.42657971e-06,0.0005122561608,0.08266337942,0.866084262,0.2697966453
1461.12,48,2.505050505,1.948193136,0.08690325433,0.09702894318,1.426580034e-06,0.0005122565055,0.08266337972,0.8660842615,0.2697986667
1461.12,48,2.553030303,1.948193131,0.08690324272,0.09702894474,1.426580359e-06,0.000512256853,0.08266338003,0.8660842611,0.2698007273
1461.12,48,2.601010101,1.948193127,0.0869032311,0.09702894631,1.426580684e-06,0.000512257203,0.08266338035,0.8660842606,0.2698028271
1461.12,48,2.648989899,1.948193122,0.08690321949,0.09702894788,1.426581008e-06,0.0005122575551,0.08266338067,0.8660842602,0.269804966
1461.12,48,2.696969697,1.948193117,0.0869032079,0.09702894946,1.426581331e-06,0.0005122579093,0.082663381,0.8660842597,0.2698071441
1461.12,48,2.744949495,1.948193112,0.08690319635,0.09702895105,1.426581653e-06,0.0005122582651,0.08266338134,0.8660842593,0.2698093614
1461.12,48,2.792929293,1.948193107,0.08690318484,0.09702895265,1.426581974e-06,0.0005122586224,0.08266338168,0.8660842589,0.2698116179
1461.12,48,2.840909091,1.948193102,0.0869031734,0.09702895425,1.426582293e-06,0.0005122589808,0.08266338202,0.8660842585,0.2698139135
1461.12,48,2.888888889,1.948193097,0.08690316202,0.09702895585,1.42658261e-06,0.0005122593402,0.08266338237,0.8660842582,0.2698162483
1461.12,48,2.936868687,1.948193092,0.08690315073,0.09702895746,1.426582925e-06,0.0005122597001,0.08266338273,0.8660842578,0.2698186223
1461.12,48,2.984848485,1.948193087,0.08690313953,0.09702895907,1.426583237e-06,0.0005122600603,0.08266338309,0.8660842575,0.2698210355
1461.12,48,3.032828283,1.948193082,0.08690312844,0.09702896067,1.426583546e-06,0.0005122604206,0.08266338346,0.8660842571,0.2698234878
1461.12,48,3.080808081,1.948193077,0.08690311747,0.09702896227,1.426583852e-06,0.0005122607806,0.08266338383,0.8660842568,0.2698259793
1461.12,48,3.128787879,1.948193073,0.08690310662,0.09702896387,1.426584154e-06,0.0005122611399,0.08266338421,0.8660842565,0.2698285099
1461.12,48,3.176767677,1.948193068,0.08690309592,0.09702896546,1.426584453e-06,0.0005122614984,0.08266338459,0.8660842562,0.2698310797
1461.12,48,3.224747475,1.948193063,0.08690308537,0.09702896705,1.426584747e-06,0.0005122618556,0.08266338497,0.866084256,0.2698336887
1461.12,48,3.272727273,1.948193058,0.08690307498,0.09702896863,1.426585037e-06,0.0005122622112,0.08266338536,0.8660842557,0.2698363368
1461.12,48,3.320707071,1.948193053,0.08690306477,0.0970289702,1.426585323e-06,0.0005122625649,0.08266338576,0.8660842554,0.2698390241
1461.12,48,3.368686869,1.948193049,0.08690305474,0.09702897175,1.426585603e-06,0.0005122629164,0.08266338615,0.8660842552,0.2698417505
1461.12,48,3.416666667,1.948193044,0.08690304491,0.09702897329,1.426585878e-06,0.0005122632652,0.08266338655,0.8660842549,0.2698445161
1461.12,48,3.464646465,1.948193039,0.08690303528,0.09702897482,1.426586148e-06,0.000512263611,0.08266338696,0.8660842547,0.2698473209
1461.12,48,3.512626263,1.948193035,0.08690302587,0.09702897634,1.426586412e-06,0.0005122639536,0.08266338737,0.8660842545,0.2698501648
1461.12,48,3.560606061,1.94819303,0.08690301668,0.09702897783,1.42658667e-06,0.0005122642923,0.08266338778,0.8660842543,0.2698530478
1461.12,48,3.608585859,1.948193026,0.08690300773,0.0970289793,1.426586922e-06,0.000512264627,0.0826633882,0.8660842541,0.26985597
1461.12,48,3.656565657,1.948193021,0.08690299903,0.09702898075,1.426587167e-06,0.0005122649572,0.08266338861,0.8660842539,0.2698589314
1461.12,48,3.704545455,1.948193017,0.08690299057,0.09702898218,1.426587406e-06,0.0005122652825,0.08266338904,0.8660842537,0.2698619319
1461.12,48,3.752525253,1.948193013,0.08690298238,0.09702898358,1.426587637e-06,0.0005122656024,0.08266338946,0.8660842535,0.2698649716
1461.12,48,3.800505051,1.948193008,0.08690297445,0.09702898496,1.426587862e-06,0.0005122659167,0.08266338988,0.8660842533,0.2698680504
1461.12,48,3.848484848,1.948193004,0.0869029668,0.0970289863,1.426588079e-06,0.0005122662248,0.08266339031,0.8660842532,0.2698711684
1461.12,48,3.896464646,1.948193,0.08690295943,0.09702898762,1.426588288e-06,0.0005122665263,0.08266339074,0.866084253,0.2698743255
1461.12,48,3.944444444,1.948192996,0.08690295234,0.0970289889,1.42658849e-06,0.0005122668208,0.08266339117,0.8660842529,0.2698775218
1461.12,48,3.992424242,1.948192993,0.08690294555,0.09702899014,1.426588684e-06,0.0005122671078,0.08266339161,0.8660842527,0.2698807572
1461.12,48,4.04040404,1.948192989,0.08690293906,0.09702899135,1.42658887e-06,0.0005122673869,0.08266339204,0.8660842526,0.2698840318
1461.12,48,4.088383838,1.948192985,0.08690293288,0.09702899252,1.426589047e-06,0.0005122676576,0.08266339247,0.8660842525,0.2698873455
1461.12,48,4.136363636,1.948192982,0.086902927,0.09702899364,1.426589216e-06,0.0005122679194,0.08266339291,0.8660842523,0.2698906984
1461.12,48,4.184343434,1.948192979,0.08690292143,0.09702899472,1.426589376e-06,0.0005122681719,0.08266339335,0.8660842522,0.2698940904
1461.12,48,4.232323232,1.948192975,0.08690291618,0.09702899575,1.426589528e-06,0.0005122684144,0.08266339378,0.8660842521,0.2698975216
1461.12,48,4.28030303,1.948192972,0.08690291125,0.09702899674,1.426589671e-06,0.0005122686466,0.08266339422,0.866084252,0.2699009919
1461.12,48,4.328282828,1.94819297,0.08690290663,0.09702899767,1.426589805e-06,0.0005122688679,0.08266339465,0.8660842519,0.2699045014
1461.12,48,4.376262626,1.948192967,0.08690290233,0.09702899855,1.42658993e-06,0.0005122690778,0.08266339509,0.8660842518,0.26990805
1461.12,48,4.424242424,1.948192964,0.08690289836,0.09702899937,1.426590046e-06,0.0005122692758,0.08266339552,0.8660842518,0.2699116378
1461.12,48,4.472222222,1.948192962,0.0869028947,0.09702900014,1.426590153e-06,0.0005122694612,0.08266339596,0.8660842517,0.2699152647
1461.12,48,4.52020202,1.94819296,0.08690289136,0.09702900084,1.426590251e-06,0.0005122696336,0.08266339639,0.8660842516,0.2699189308
1461.12,48,4.568181818,1.948192958,0.08690288835,0.09702900147,1.42659034e-06,0.0005122697924,0.08266339682,0.8660842516,0.2699226361
1461.12,48,4.616161616,1.948192956,0.08690288565,0.09702900205,1.426590419e-06,0.0005122699369,0.08266339724,0.8660842515,0.2699263805
1461.12,48,4.664141414,1.948192954,0.08690288326,0.09702900255,1.42659049e-06,0.0005122700667,0.08266339767,0.8660842515,0.2699301639
1461.12,48,4.712121212,1.948192953,0.08690288119,0.09702900298,1.426590551e-06,0.000512270181,0.08266339809,0.8660842514,0.2699339865
1461.12,48,4.76010101,1.948192951,0.08690287943,0.09702900333,1.426590604e-06,0.0005122702794,0.08266339852,0.8660842514,0.2699378484
1461.12,48,4.808080808,1.94819295,0.08690287797,0.09702900361,1.426590647e-06,0.0005122703609,0.08266339893,0.8660842514,0.26994175
1461.12,48,4.856060606,1.94819295,0.0869028768,0.09702900382,1.426590682e-06,0.0005122704217,0.08266339935,0.8660842513,0.2699456903
1461.12,48,4.904040404,1.948192949,0.08690287594,0.09702900427,1.426590708e-06,0.0005122703957,0.08266339976,0.8660842513,0.2699496814
1461.12,48,4.952020202,1.948192959,0.08690287536,0.09702900909,1.426590725e-06,0.0005122693899,0.08266340005,0.8660842513,0.2699545776
1461.12,48,5,1.948192939,0.08690287506,0.09702900018,1.426590732e-06,0.0005122715465,0.08266339639,0.8660842513,0.27
